"id","display_name","issn_l","count"
"https://openalex.org/S4210238040","Synthesis lectures on data, semantics and knowledge","2691-2023",9
"https://openalex.org/S4210177399","Automated Software Engineering","0928-8910",9
"https://openalex.org/S69801987","Journal of the Brazilian Computer Society","0104-6500",9
"https://openalex.org/S55152591","Information Visualization","1473-8716",9
"https://openalex.org/S140962798","Neural Processing Letters","1370-4621",9
"https://openalex.org/S199162493","International Journal of Digital Earth","1753-8947",9
"https://openalex.org/S4210198079","Unsupervised and semi-supervised learning","2522-848X",9
"https://openalex.org/S2504380752","EPJ Data Science","2193-1127",9
"https://openalex.org/S4210197006","Frontiers in Artificial Intelligence","2624-8212",9
"https://openalex.org/S2486636169","Vietnam Journal of Computer Science","2196-8896",9
"https://openalex.org/S4210173818","ACM Transactions on Interactive Intelligent Systems","2160-6455",9
"https://openalex.org/S25538012","International Journal of Computer Vision","0920-5691",9
"https://openalex.org/S15239247","International Journal of Environmental Research and Public Health","1660-4601",9
"https://openalex.org/S37538908","IEEE Transactions on Very Large Scale Integration (VLSI) Systems","1063-8210",9
"https://openalex.org/S2480581173","Progress in Artificial Intelligence","2192-6352",9
"https://openalex.org/S167602672","Journal of Circuits Systems and Computers","0218-1266",9
"https://openalex.org/S4210223861","International Journal of Information Retrieval Research","2155-6377",9
"https://openalex.org/S2764346689","Swarm and Evolutionary Computation","2210-6502",9
"https://openalex.org/S4210201094","International Journal of Advanced Research in Science Communication and Technology","2581-9429",9
"https://openalex.org/S2764572829","Advances in Science Technology and Engineering Systems Journal","2415-6698",9
"https://openalex.org/S96198239","ACM Journal on Emerging Technologies in Computing Systems","1550-4832",9
"https://openalex.org/S2898150413","Visual Informatics","2468-502X",9
"https://openalex.org/S137506714","The Knowledge Engineering Review","0269-8889",9
"https://openalex.org/S145575934","Transportation Research Record Journal of the Transportation Research Board","0361-1981",9
"https://openalex.org/S119727669","Intelligent Decision Technologies","1872-4981",9
"https://openalex.org/S10355277","Journal of Visualization","1343-8875",9
"https://openalex.org/S21029587","Science of Computer Programming","0167-6423",9
"https://openalex.org/S190680769","International Journal of Computational Intelligence Systems","1875-6883",9
"https://openalex.org/S4210216316","Electronic Proceedings in Theoretical Computer Science","2075-2180",9
"https://openalex.org/S4210195326","Quantitative Science Studies","2641-3337",9
"https://openalex.org/S2499224501","IEEE Cloud Computing","2325-6095",9
"https://openalex.org/S4210186527","High-Confidence Computing","2667-2952",9
"https://openalex.org/S4210198061","Patterns","2666-3899",8
"https://openalex.org/S4210190054","Lecture notes in geoinformation and cartography","1863-2246",8
"https://openalex.org/S24861202","Enterprise Information Systems","1751-7575",8
"https://openalex.org/S22130598","Computer Science - Research and Development","1865-2034",8
"https://openalex.org/S45497385","Pattern Analysis and Applications","1433-7541",8
"https://openalex.org/S117153874","ACM Transactions on Computational Logic","1529-3785",8
"https://openalex.org/S39841227","International Journal of Forecasting","0169-2070",8
"https://openalex.org/S60779006","Computers in Industry","0166-3615",8
"https://openalex.org/S2898407351","Materials Today Proceedings","2214-7853",8
"https://openalex.org/S2530642067","Network Science","2050-1242",8
"https://openalex.org/S11258463","Journal of Signal Processing Systems","1939-8115",8
"https://openalex.org/S4210177266","Theory of Computing Systems","1432-4350",8
"https://openalex.org/S119470311","International Journal of Web Services Research","1545-7362",8
"https://openalex.org/S4210194039","Array","2590-0056",8
"https://openalex.org/S4210219839","Machines","2075-1702",8
"https://openalex.org/S4210184193","Lecture notes in mechanical engineering","2195-4356",8
"https://openalex.org/S4210171756","Data Technologies and Applications","2514-9288",8
"https://openalex.org/S4210202420","IEEE Open Journal of the Communications Society","2644-125X",8
"https://openalex.org/S147953040","Information Processing Letters","0020-0190",8
"https://openalex.org/S2485505216","Computational Social Networks","2197-4314",8
"https://openalex.org/S65486112","Archives of Computational Methods in Engineering","1134-3060",8
"https://openalex.org/S4387283489","Distributed Ledger Technologies Research and Practice","2769-6480",8
"https://openalex.org/S155689059","IET Intelligent Transport Systems","1751-956X",8
"https://openalex.org/S4210169297","IEEE/ACM Transactions on Audio Speech and Language Processing","2329-9290",8
"https://openalex.org/S86033158","PLoS Computational Biology","1553-734X",8
"https://openalex.org/S173256270","Computers & Operations Research","0305-0548",8
"https://openalex.org/S4210230245","Lecture notes in information systems and organisation","2195-4976",8
"https://openalex.org/S115925768","Journal of Global Optimization","0925-5001",8
"https://openalex.org/S2497168432","Human-centric Computing and Information Sciences","2192-1962",8
"https://openalex.org/S4210175227","Journal of Digital Contents Society","1598-2009",8
"https://openalex.org/S172073041","Automation in Construction","0926-5805",8
"https://openalex.org/S96702057","Micromachines","2072-666X",8
"https://openalex.org/S173339282","ISPRS Journal of Photogrammetry and Remote Sensing","0924-2716",8
"https://openalex.org/S128368299","Mechanical Systems and Signal Processing","0888-3270",7
"https://openalex.org/S203537807","Multiagent and Grid Systems","1574-1702",7
"https://openalex.org/S40280859","International Journal of Systems Assurance Engineering and Management","0976-4348",7
"https://openalex.org/S4511983","Journal of Advanced Computational Intelligence and Intelligent Informatics","1883-8014",7
"https://openalex.org/S4210194376","AI Open","2666-6510",7
"https://openalex.org/S36798160","Geo-spatial Information Science","1009-5020",7
"https://openalex.org/S4210176459","IEEE Open Journal of the Computer Society","2644-1268",7
"https://openalex.org/S139349430","Distributed Computing","0178-2770",7
"https://openalex.org/S76159266","Journal of Computational and Graphical Statistics","1061-8600",7
"https://openalex.org/S4210184050","Journal on Computing and Cultural Heritage","1556-4711",7
"https://openalex.org/S4210238217","SpringerBriefs in applied sciences and technology","2191-530X",7
"https://openalex.org/S202469819","ETRI Journal","1225-6463",7
"https://openalex.org/S163326656","ACM Transactions on Mathematical Software","0098-3500",7
"https://openalex.org/S62969111","Data Science Journal","1683-1470",7
"https://openalex.org/S202254422","Evolving Systems","1868-6478",7
"https://openalex.org/S4210204422","The Kluwer international series on information retrieval","1387-5264",7
"https://openalex.org/S126920919","IEEE Geoscience and Remote Sensing Letters","1545-598X",7
"https://openalex.org/S125501549","Applied Artificial Intelligence","0883-9514",7
"https://openalex.org/S4306421405","ACM Transactions on Asian and Low-Resource Language Information Processing","2375-4699",7
"https://openalex.org/S4210214273","The Journal of Open Source Software","2475-9066",7
"https://openalex.org/S4210188945","Springer proceedings in complexity","2213-8684",7
"https://openalex.org/S94821547","Computers & Graphics","0097-8493",7
"https://openalex.org/S2898415742","CAAI Transactions on Intelligence Technology","2468-2322",7
"https://openalex.org/S166990724","IEICE Transactions on Fundamentals of Electronics Communications and Computer Sciences","0916-8508",7
"https://openalex.org/S2497375143","Energy","0360-5442",7
"https://openalex.org/S89276529","ACM Transactions on Computer-Human Interaction","1073-0516",7
"https://openalex.org/S4210201048","Machine Learning with Applications","2666-8270",7
"https://openalex.org/S96696709","Journal of Location Based Services","1748-9725",7
"https://openalex.org/S4210192662","IEEE Transactions on Green Communications and Networking","2473-2400",7
"https://openalex.org/S158797327","IEEE Communications Magazine","0163-6804",7
"https://openalex.org/S154533451","IEEE Transactions on Engineering Management","0018-9391",7
"https://openalex.org/S92199883","Computer Modeling in Engineering & Sciences","1526-1492",7
"https://openalex.org/S4210168388","Advanced information and knowledge processing","1610-3947",7
"https://openalex.org/S59604973","IEEE Transactions on Smart Grid","1949-3053",7
"https://openalex.org/S164201770","IET Software","1751-8806",7
"https://openalex.org/S4210187899","Studies in systems, decision and control","2198-4182",7
"https://openalex.org/S173966628","Transportation Research Part E Logistics and Transportation Review","1366-5545",7
"https://openalex.org/S2595193159","Frontiers in Energy Research","2296-598X",7
"https://openalex.org/S59933527","Information and Computation","0890-5401",7
"https://openalex.org/S4210222429","BenchCouncil Transactions on Benchmarks Standards and Evaluations","2772-4859",7
"https://openalex.org/S4210219410","Systems","2079-8954",7
"https://openalex.org/S198914822","Earth Science Informatics","1865-0473",7
"https://openalex.org/S77056576","The International Journal of Advanced Manufacturing Technology","0268-3768",7
"https://openalex.org/S2729999759","Transactions of the Association for Computational Linguistics","2307-387X",7
"https://openalex.org/S96254641","Cognitive Systems Research","1389-0417",7
"https://openalex.org/S57667410","Annals of Operations Research","0254-5330",7
"https://openalex.org/S2738348041","Technologies","2227-7080",7
"https://openalex.org/S171741597","Discrete Applied Mathematics","0166-218X",7
"https://openalex.org/S4210198603","Journal of Computer and Communications","2327-5219",6
"https://openalex.org/S4210233850","Journal of Data Information and Management","2524-6356",6
"https://openalex.org/S134228058","Frontiers of Computer Science in China","1673-7350",6
"https://openalex.org/S184463352","Information Technology & Tourism","1098-3058",6
